info_id,emp_id,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
881,1176,8,NA,1493,1014,730,11,730,8/7/2016 13:33,NA,8/7/2016 13:47,NA,NA,NA,330,NA,NA,1,18688880355,魏乐
846,1270,8,NA,1490,1011,829,14,829,8/7/2016 13:35,NA,8/7/2016 13:40,NA,NA,NA,330,NA,NA,1,18688880468,赵月琼
396,1533,4,NA,1500,1021,184,6,184,8/7/2016 13:35,NA,8/7/2016 13:44,NA,NA,NA,330,NA,NA,1,18688880732,蔡锦诚
826,1131,4,NA,1484,1005,383,6,383,8/7/2016 14:02,NA,8/7/2016 14:09,NA,NA,NA,330,NA,NA,1,18688880260,赵文乐
739,1185,5,NA,1486,1007,455,14,455,8/7/2016 17:24,NA,8/7/2016 17:35,NA,NA,NA,330,NA,NA,1,18688880364,胡星泽
906,1572,5,NA,1489,1010,378,9,378,8/7/2016 17:41,NA,8/7/2016 17:52,NA,NA,NA,330,NA,NA,1,18688880771,高瀚熙
1053,1121,10,NA,1498,1019,398,18,398,8/7/2016 17:42,NA,8/7/2016 17:57,NA,NA,NA,330,NA,NA,1,18688880250,赵传化
1264,1482,6,NA,1488,1009,500,10,500,8/7/2016 17:52,NA,8/7/2016 18:04,NA,NA,NA,330,NA,NA,1,18688880681,辛哲诚
594,1402,6,NA,1503,1024,427,8,427,8/7/2016 17:54,NA,8/7/2016 17:59,NA,NA,NA,330,NA,NA,1,18688880601,章嘉福
1008,1574,4,NA,1483,1004,315,5,315,8/7/2016 17:55,NA,8/7/2016 18:08,NA,NA,NA,330,NA,NA,1,18688880773,高成宇
755,1105,3,NA,1484,1005,220,6,220,8/7/2016 17:58,NA,8/7/2016 17:20,NA,NA,NA,330,NA,NA,1,18688880111,黄哲
1203,1313,8,NA,1494,1015,617,16,617,8/7/2016 18:00,NA,8/7/2016 18:17,NA,NA,NA,330,NA,NA,1,18688880512,丰艺玮
1323,1208,5,NA,1487,1008,764,15,764,8/7/2016 18:04,NA,8/7/2016 18:44,NA,NA,NA,330,NA,NA,1,18688880407,孙一柏
642,1322,3,NA,1485,1006,565,10,565,8/7/2016 18:04,NA,8/7/2016 18:19,NA,NA,NA,330,NA,NA,1,18688880521,乌祈彬
1123,1122,8,NA,1494,1015,480,12,480,8/7/2016 18:05,NA,8/7/2016 18:12,NA,NA,NA,330,NA,NA,1,18688880316,朱钰
568,1245,4,NA,1483,1004,398,11,398,8/7/2016 18:21,NA,8/7/2016 18:27,NA,NA,NA,330,NA,NA,1,18688880443,李明军
1201,1234,5,NA,1487,1008,374,12,374,8/7/2016 18:29,NA,8/7/2016 18:43,NA,NA,NA,330,NA,NA,1,18688880432,李雨杉
1027,1382,6,NA,1488,1009,737,23,737,8/7/2016 18:35,NA,8/7/2016 18:43,NA,NA,NA,330,NA,NA,1,18688880581,覃航欣
1266,1444,8,NA,1490,1011,625,16,625,8/7/2016 18:44,NA,8/7/2016 18:51,NA,NA,NA,330,NA,NA,1,18688880643,苗元灏
1049,1123,4,NA,1484,1005,408,11,408,8/7/2016 18:58,NA,8/7/2016 18:46,NA,NA,NA,330,NA,NA,1,18688880117,周东平
1003,1600,2,NA,459,1001,255,10,255,8/7/2016 18:59,NA,8/7/2016 19:13,NA,NA,NA,304,NA,NA,1,18688880799,柴亿乙
1129,1168,6,NA,1486,1007,1046,18,1046,8/7/2016 19:02,NA,8/7/2016 19:46,NA,NA,NA,330,NA,NA,1,18688880297,胡茜雅
454,1473,10,NA,1495,1016,444,13,444,8/7/2016 19:03,NA,8/7/2016 19:14,NA,NA,NA,330,NA,NA,1,18688880672,辛亚威
474,1172,2,NA,1480,1001,698,11,698,8/7/2016 19:04,NA,8/7/2016 19:19,NA,NA,NA,330,NA,NA,1,18688880351,徐欣予
607,1165,6,NA,1489,1010,850,15,850,8/7/2016 19:13,NA,8/7/2016 19:25,NA,NA,NA,330,NA,NA,1,18688880294,张梦瑶
1319,1527,4,NA,1506,1027,610,9,610,8/7/2016 19:18,NA,8/7/2016 19:31,NA,NA,NA,330,NA,NA,1,18688880726,夏娴嶠
1282,1300,4,NA,1484,1005,602,15,602,8/7/2016 19:32,NA,8/7/2016 19:47,NA,NA,NA,330,NA,NA,1,18688880499,原雯昕
1224,1106,3,NA,1483,1004,347,11,347,8/7/2016 19:34,NA,8/7/2016 19:39,NA,NA,NA,330,NA,NA,1,18688880185,张晋耀
1263,1420,5,NA,1487,1008,193,7,193,8/7/2016 19:59,NA,8/7/2016 20:04,NA,NA,NA,330,NA,NA,1,18688880619,尹俊楠
1169,1146,4,NA,1484,1005,278,7,278,8/7/2016 20:01,NA,8/7/2016 20:15,NA,NA,NA,330,NA,NA,1,18688880275,赵若彤
1211,1607,8,NA,1493,1014,682,14,682,8/7/2016 20:11,NA,8/7/2016 20:24,NA,NA,NA,330,NA,NA,1,18688880806,柴成立
1138,1223,2,NA,1480,1001,265,9,265,8/7/2016 20:16,NA,8/7/2016 20:22,NA,NA,NA,330,NA,NA,1,18688880422,孙尹萱
1162,1447,2,NA,1482,1003,513,14,513,8/7/2016 20:21,NA,8/7/2016 20:34,NA,NA,NA,330,NA,NA,1,18688880646,苗涛
1293,1132,2,NA,1482,1003,222,5,222,8/7/2016 20:39,NA,8/7/2016 20:51,NA,NA,NA,330,NA,NA,1,18688880120,陆涛
1014,1151,6,NA,1486,1007,419,11,419,8/7/2016 20:39,NA,8/7/2016 20:55,NA,NA,NA,330,NA,NA,1,18688880280,孟璐
1109,1280,8,NA,1493,1014,628,24,628,8/7/2016 20:40,NA,8/7/2016 20:49,NA,NA,NA,330,NA,NA,1,18688880478,李久冬
711,1034,6,NA,1486,1007,503,7,503,8/7/2016 20:42,NA,8/7/2016 20:58,NA,NA,NA,330,NA,NA,1,18688880053,陶成芳
1069,1239,2,NA,1482,1003,128,3,128,8/7/2016 20:44,NA,8/7/2016 20:26,NA,NA,NA,330,NA,NA,1,18688880437,赵文桢
1139,1114,4,NA,1484,1005,705,22,705,8/7/2016 20:46,NA,8/7/2016 20:58,NA,NA,NA,330,NA,NA,1,18688880193,邵昱笑
1268,1553,8,NA,1493,1014,405,11,405,8/7/2016 20:55,NA,8/7/2016 21:12,NA,NA,NA,330,NA,NA,1,18688880752,王沐辰
1159,1153,4,NA,1484,1005,354,5,354,8/7/2016 21:15,NA,8/7/2016 21:20,NA,NA,NA,330,NA,NA,1,18688880127,习有汐
909,991,4,NA,1483,1004,471,4,471,8/7/2016 21:25,NA,8/7/2016 21:30,NA,NA,NA,330,NA,NA,1,18688880010,麦凯泽
1096,1464,3,NA,1484,1005,440,13,440,8/7/2016 21:34,NA,8/7/2016 21:28,NA,NA,NA,330,NA,NA,1,18688880663,范小英
1146,1191,8,NA,1490,1011,1000,27,1000,8/7/2016 21:35,NA,8/7/2016 21:52,NA,NA,NA,330,NA,NA,1,18688880370,胡梦琪
1208,1182,2,NA,1481,1002,430,12,430,8/7/2016 21:35,NA,8/7/2016 21:44,NA,NA,NA,330,NA,NA,1,18688880361,卢翔宇
598,1469,8,NA,1490,1011,529,13,529,8/7/2016 21:36,NA,8/7/2016 21:48,NA,NA,NA,330,NA,NA,1,18688880668,范旭禹
1186,1489,6,NA,1489,1010,704,28,704,8/7/2016 21:54,NA,8/7/2016 22:02,NA,NA,NA,330,NA,NA,1,18688880688,刑兴安
546,1275,5,NA,1488,1009,832,21,832,8/7/2016 21:57,NA,8/7/2016 22:06,NA,NA,NA,330,NA,NA,1,18688880473,徐艺鸣
393,1210,4,NA,1484,1005,125,8,125,8/8/2016 11:04,NA,8/8/2016 11:11,NA,NA,NA,330,NA,NA,1,18688880409,陈怡
306,1227,3,NA,1403,1004,218,9,218,8/8/2016 11:33,NA,8/8/2016 11:47,NA,NA,NA,328,NA,NA,1,18688880425,李鑫月
430,1465,4,NA,1484,1005,405,13,405,8/8/2016 12:27,NA,8/8/2016 12:32,NA,NA,NA,330,NA,NA,1,18688880665,范妮
407,1595,8,NA,1494,1015,747,11,747,8/8/2016 13:53,NA,8/8/2016 14:09,NA,NA,NA,330,NA,NA,1,18688880794,高晓婷
312,1251,3,NA,1435,1036,286,7,286,8/8/2016 13:58,NA,8/8/2016 14:09,NA,NA,NA,328,NA,NA,1,18688880449,张雅菲
481,1195,2,NA,1480,1001,208,8,208,8/8/2016 18:08,NA,8/8/2016 18:19,NA,NA,NA,330,NA,NA,1,18688880374,张晓芳
469,1111,4,NA,1483,1004,397,9,397,8/8/2016 18:17,NA,8/8/2016 18:21,NA,NA,NA,330,NA,NA,1,18688880190,陈西
512,1122,8,NA,1492,1013,368,9,368,8/8/2016 19:14,NA,8/8/2016 19:28,NA,NA,NA,330,NA,NA,1,18688880316,朱钰
571,1170,7,NA,1508,1029,243,5,243,8/8/2016 19:25,NA,8/8/2016 19:35,NA,NA,NA,330,NA,NA,1,18688880299,赵茁然
540,1127,8,NA,1507,1028,143,6,143,8/8/2016 19:53,NA,8/8/2016 19:59,NA,NA,NA,330,NA,NA,1,18688880256,李亚梦
620,1091,2,NA,1482,1003,659,12,659,8/8/2016 20:03,NA,8/8/2016 20:14,NA,NA,NA,330,NA,NA,1,18688880170,魏致远
473,1254,5,NA,1488,1009,319,13,319,8/8/2016 20:04,NA,8/8/2016 20:19,NA,NA,NA,330,NA,NA,1,18688880452,赵伟民
628,1602,3,NA,1483,1004,842,20,842,8/8/2016 20:05,NA,8/8/2016 20:17,NA,NA,NA,330,NA,NA,1,18688880801,柴亟汛
663,1320,8,NA,1492,1013,782,20,782,8/8/2016 20:21,NA,8/8/2016 20:29,NA,NA,NA,330,NA,NA,1,18688880519,丰照民
504,1125,4,NA,1510,1031,699,14,699,8/8/2016 21:03,NA,8/8/2016 21:17,NA,NA,NA,330,NA,NA,1,18688880317,周子轩
516,1177,2,NA,1482,1003,138,7,138,8/8/2016 21:48,NA,8/8/2016 22:04,NA,NA,NA,330,NA,NA,1,18688880356,孙静波
408,1608,8,NA,1491,1012,1148,15,1148,8/9/2016 11:07,NA,,NA,NA,NA,330,NA,NA,0,18688880807,柴书琴
338,982,2,NA,1403,1004,201,6,201,8/9/2016 11:18,NA,8/9/2016 11:27,NA,NA,NA,328,NA,NA,1,18688880001,叶亦凯
285,1087,2,NA,1402,1003,147,5,147,8/9/2016 12:20,NA,8/9/2016 12:24,NA,NA,NA,328,NA,NA,1,18688880166,王立鑫
165,1097,10,NA,1439,1040,1147,21,1147,8/9/2016 12:47,NA,8/9/2016 12:58,NA,NA,NA,328,NA,NA,1,18688880176,于宏伟
242,991,3,NA,1402,1003,224,11,224,8/9/2016 13:26,NA,8/9/2016 13:30,NA,NA,NA,328,NA,NA,1,18688880010,麦凯泽
751,1228,6,NA,1486,1007,407,14,407,8/9/2016 17:37,NA,8/9/2016 17:49,NA,NA,NA,330,NA,NA,1,18688880426,徐宇皓
635,1184,6,NA,1489,1010,255,7,255,8/9/2016 18:00,NA,8/9/2016 18:11,NA,NA,NA,330,NA,NA,1,18688880363,赵烜熙
534,1132,2,NA,1480,1001,356,10,356,8/9/2016 18:00,NA,8/9/2016 18:08,NA,NA,NA,330,NA,NA,1,18688880261,魏灿
748,1137,6,NA,1486,1007,441,10,441,8/9/2016 18:40,NA,8/9/2016 18:54,NA,NA,NA,330,NA,NA,1,18688880266,陈予彤
478,1099,7,NA,1492,1013,485,15,485,8/9/2016 20:04,NA,8/9/2016 20:10,NA,NA,NA,330,NA,NA,1,18688880178,王梓皓
1011,1255,2,NA,1481,1002,577,10,577,8/9/2016 20:35,NA,8/9/2016 20:52,NA,NA,NA,330,NA,NA,1,18688880453,姚徐天
537,1378,8,NA,1507,1028,403,11,403,8/9/2016 20:41,NA,8/9/2016 20:47,NA,NA,NA,330,NA,NA,1,18688880577,仲佳豪
656,1502,2,NA,1482,1003,202,6,202,8/9/2016 20:41,NA,8/9/2016 20:50,NA,NA,NA,330,NA,NA,1,18688880701,程雨泽
618,1123,6,NA,1489,1010,877,12,877,8/9/2016 20:57,NA,8/9/2016 21:15,NA,NA,NA,330,NA,NA,1,18688880252,王静文
772,1112,2,NA,1481,1002,129,7,129,8/9/2016 21:16,NA,8/9/2016 21:25,NA,NA,NA,330,NA,NA,1,18688880191,王浩晨
759,1159,4,NA,1484,1005,392,7,392,8/9/2016 21:42,NA,8/9/2016 21:46,NA,NA,NA,330,NA,NA,1,18688880288,徐月
416,1117,2,NA,1480,1001,418,12,418,8/10/2016 11:09,NA,8/10/2016 11:17,NA,NA,NA,330,NA,NA,1,18688880196,钟煜宁
422,1113,8,NA,1490,1011,304,7,304,8/10/2016 11:11,NA,8/10/2016 11:29,NA,NA,NA,330,NA,NA,1,18688880192,赵宏文
314,1088,8,NA,1438,1039,694,23,694,8/10/2016 11:58,NA,8/10/2016 12:03,NA,NA,NA,328,NA,NA,1,18688880167,赵志刚
427,1100,2,NA,1482,1003,582,9,582,8/10/2016 12:10,NA,8/10/2016 12:18,NA,NA,NA,330,NA,NA,1,18688880179,白云娥
294,990,3,NA,1421,1022,155,5,155,8/10/2016 12:57,NA,8/10/2016 13:12,NA,NA,NA,328,NA,NA,1,18688880009,张馥雨
344,1343,2,NA,1402,1003,134,4,134,8/10/2016 13:14,NA,8/10/2016 13:30,NA,NA,NA,328,NA,NA,1,18688880542,冷雨凡
460,1224,10,NA,1519,1040,627,14,627,8/10/2016 17:32,NA,8/10/2016 17:39,NA,NA,NA,330,NA,NA,1,18688880479,袁诗棋
595,1214,4,NA,1512,1033,416,7,416,8/10/2016 17:33,NA,8/10/2016 17:51,NA,NA,NA,330,NA,NA,1,18688880413,沈嘉仪
678,1183,7,NA,1492,1013,160,7,160,8/10/2016 17:40,NA,8/10/2016 17:55,NA,NA,NA,330,NA,NA,1,18688880362,张蒂菲
555,1439,2,NA,1482,1003,912,16,912,8/10/2016 17:48,NA,8/10/2016 18:03,NA,NA,NA,330,NA,NA,1,18688880638,苗远清
662,1314,10,NA,1499,1020,560,10,560,8/10/2016 17:55,NA,8/10/2016 18:09,NA,NA,NA,330,NA,NA,1,18688880513,丰佳彤
468,1136,2,NA,1480,1001,839,18,839,8/10/2016 18:59,NA,8/10/2016 19:05,NA,NA,NA,330,NA,NA,1,18688880265,孙贝晨
441,1534,4,NA,1484,1005,265,7,265,8/10/2016 19:35,NA,8/10/2016 19:57,NA,NA,NA,330,NA,NA,1,18688880733,蔡昊霖
764,1466,8,NA,1490,1011,830,13,830,8/10/2016 19:39,NA,8/10/2016 19:47,NA,NA,NA,330,NA,NA,1,18688880664,范曜纲
737,1197,8,NA,1491,1012,708,10,708,8/10/2016 19:54,NA,8/10/2016 20:02,NA,NA,NA,330,NA,NA,1,18688880376,胡梦桐
637,1207,6,NA,1489,1010,282,8,282,8/10/2016 19:55,NA,8/10/2016 20:03,NA,NA,NA,330,NA,NA,1,18688880406,赵靓玥
536,1142,4,NA,1483,1004,684,15,684,8/10/2016 20:03,NA,8/10/2016 20:15,NA,NA,NA,330,NA,NA,1,18688880271,张旭江
732,1153,5,NA,1487,1008,426,14,426,8/10/2016 20:14,NA,8/10/2016 20:19,NA,NA,NA,330,NA,NA,1,18688880282,江一焓
616,1133,2,NA,1480,1001,160,4,160,8/10/2016 20:34,NA,8/10/2016 20:49,NA,NA,NA,330,NA,NA,1,18688880262,王思卓
716,1112,8,NA,1491,1012,824,16,824,8/10/2016 20:40,NA,8/10/2016 20:57,NA,NA,NA,330,NA,NA,1,18688880191,王浩晨
774,1138,3,NA,1500,1021,314,8,314,8/10/2016 21:50,NA,8/10/2016 22:04,NA,NA,NA,330,NA,NA,1,18688880122,冯少煌
366,1159,7,NA,473,1015,317,7,317,8/11/2016 11:47,NA,,NA,NA,NA,304,NA,NA,0,18688880288,徐月
412,1169,5,NA,1487,1008,270,9,270,8/11/2016 11:59,NA,8/11/2016 12:07,NA,NA,NA,330,NA,NA,1,18688880298,孙铎洫
346,1520,5,NA,1412,1013,401,10,401,8/11/2016 12:07,NA,8/11/2016 12:22,NA,NA,NA,328,NA,NA,1,18688880719,薛菲菲
369,1467,8,NA,1490,1011,190,5,190,8/11/2016 12:54,NA,8/11/2016 12:59,NA,NA,NA,330,NA,NA,1,18688880666,范小菡
409,1108,4,NA,1485,1006,690,20,690,8/11/2016 12:55,NA,8/11/2016 13:09,NA,NA,NA,330,NA,NA,1,18688880187,赵博涵
298,1098,5,NA,1407,1008,341,10,341,8/11/2016 13:08,NA,8/11/2016 13:20,NA,NA,NA,328,NA,NA,1,18688880177,赵月涵
390,1507,6,NA,1487,1008,560,13,560,8/11/2016 13:26,NA,8/11/2016 13:39,NA,NA,NA,330,NA,NA,1,18688880706,魏煜翔
1147,1211,5,NA,1488,1009,448,11,448,8/11/2016 17:03,NA,8/11/2016 17:21,NA,NA,NA,330,NA,NA,1,18688880410,徐海燕
1115,1603,5,NA,1487,1008,853,26,853,8/11/2016 17:04,NA,8/11/2016 17:14,NA,NA,NA,330,NA,NA,1,18688880802,柴榆潍
726,1145,4,NA,1483,1004,364,12,364,8/11/2016 17:37,NA,8/11/2016 17:42,NA,NA,NA,330,NA,NA,1,18688880274,孙子恒
600,1126,4,NA,1483,1004,224,6,224,8/11/2016 18:03,NA,8/11/2016 18:15,NA,NA,NA,330,NA,NA,1,18688880255,陈予涵
587,1095,8,NA,1518,1039,438,8,438,8/11/2016 18:16,NA,8/11/2016 18:23,NA,NA,NA,330,NA,NA,1,18688880174,赵颖
498,1596,8,NA,1507,1028,175,6,175,8/11/2016 20:00,NA,8/11/2016 20:12,NA,NA,NA,330,NA,NA,1,18688880795,高家茂
680,1259,4,NA,1485,1006,592,17,592,8/11/2016 20:43,NA,8/11/2016 20:58,NA,NA,NA,330,NA,NA,1,18688880457,胡志广
591,1178,10,NA,1519,1040,643,8,643,8/11/2016 21:20,NA,8/11/2016 21:25,NA,NA,NA,330,NA,NA,1,18688880357,赵丙军
1132,1219,7,NA,1492,1013,838,23,838,8/11/2016 21:41,NA,8/11/2016 21:54,NA,NA,NA,330,NA,NA,1,18688880418,胡桂冠
352,1319,3,NA,1403,1004,116,5,116,8/12/2016 12:19,NA,8/12/2016 12:28,NA,NA,NA,328,NA,NA,1,18688880518,卫晓丽
405,1155,8,NA,1517,1038,802,16,802,8/12/2016 12:53,NA,8/12/2016 13:01,NA,NA,NA,330,NA,NA,1,18688880284,孙亚兴
421,1225,4,NA,1484,1005,301,9,301,8/12/2016 13:22,NA,8/12/2016 13:28,NA,NA,NA,330,NA,NA,1,18688880423,赵思宗
170,1539,4,NA,1404,1005,450,12,450,8/12/2016 13:33,NA,8/12/2016 13:39,NA,NA,NA,328,NA,NA,1,18688880738,蔡帆题
389,1523,4,NA,1485,1006,213,6,213,8/12/2016 13:42,NA,8/12/2016 13:49,NA,NA,NA,330,NA,NA,1,18688880722,夏茂天
601,1010,10,NA,1509,1030,152,7,152,8/12/2016 17:25,NA,8/12/2016 17:31,NA,NA,NA,330,NA,NA,1,18688880029,袁家蕊
684,1094,8,NA,1492,1013,511,9,511,8/12/2016 18:05,NA,8/12/2016 18:28,NA,NA,NA,330,NA,NA,1,18688880173,孙熙凯
699,1146,2,NA,1480,1001,185,8,185,8/12/2016 18:07,NA,8/12/2016 18:19,NA,NA,NA,330,NA,NA,1,18688880275,赵若彤
453,987,5,NA,1488,1009,378,14,378,8/12/2016 18:11,NA,8/21/2016 18:26,NA,NA,NA,330,NA,NA,1,18688880006,易子歆
479,1276,3,NA,1483,1004,843,14,843,8/12/2016 18:51,NA,8/12/2016 19:05,NA,NA,NA,330,NA,NA,1,18688880474,赵坤
623,1108,2,NA,1480,1001,510,15,510,8/12/2016 19:05,NA,8/12/2016 19:16,NA,NA,NA,330,NA,NA,1,18688880187,赵博涵
510,1216,6,NA,1486,1007,169,9,169,8/12/2016 19:09,NA,8/12/2016 19:22,NA,NA,NA,330,NA,NA,1,18688880415,崔浩晖
765,1240,8,NA,1493,1014,739,18,739,8/12/2016 19:27,NA,8/12/2016 19:52,NA,NA,NA,330,NA,NA,1,18688880438,胡博航
472,1075,4,NA,1511,1032,604,15,604,8/12/2016 19:28,NA,8/12/2016 19:46,NA,NA,NA,330,NA,NA,1,18688880101,赵玉倩
704,1476,2,NA,1481,1002,129,3,129,8/12/2016 19:52,NA,8/12/2016 19:57,NA,NA,NA,330,NA,NA,1,18688880675,辛传泽
438,1260,4,NA,1485,1006,380,10,380,8/12/2016 19:55,NA,8/12/2016 20:08,NA,NA,NA,330,NA,NA,1,18688880458,胡华
1176,1554,4,NA,1484,1005,227,9,227,8/12/2016 20:16,NA,8/12/2016 20:21,NA,NA,NA,330,NA,NA,1,18688880753,王知一
686,1246,4,NA,1502,1023,332,10,332,8/12/2016 20:22,NA,8/12/2016 20:37,NA,NA,NA,330,NA,NA,1,18688880444,汪文昊
630,1173,8,NA,1492,1013,432,7,432,8/12/2016 20:27,NA,8/12/2016 20:41,NA,NA,NA,330,NA,NA,1,18688880352,胡意林
842,1200,2,NA,1482,1003,125,6,125,8/13/2016 11:05,NA,8/13/2016 11:11,NA,NA,NA,330,NA,NA,1,18688880379,李伟泽
817,1125,6,NA,1486,1007,517,18,517,8/13/2016 11:06,NA,8/13/2016 11:18,NA,NA,NA,330,NA,NA,1,18688880254,赵光定
424,1548,8,NA,1506,1027,394,11,394,8/13/2016 11:11,NA,8/13/2016 11:16,NA,NA,NA,330,NA,NA,1,18688880747,王潘潘
799,1548,8,NA,1494,1015,733,14,733,8/13/2016 11:15,NA,8/13/2016 11:24,NA,NA,NA,330,NA,NA,1,18688880747,王潘潘
786,1549,6,NA,1486,1007,675,15,675,8/13/2016 11:18,NA,8/13/2016 11:29,NA,NA,NA,330,NA,NA,1,18688880748,王柯萌
897,1550,6,NA,1489,1010,619,18,619,8/13/2016 11:22,NA,8/13/2016 11:30,NA,NA,NA,330,NA,NA,1,18688880749,王芊茹
805,1551,8,NA,1490,1011,789,12,789,8/13/2016 11:31,NA,8/13/2016 11:50,NA,NA,NA,330,NA,NA,1,18688880750,王锦鹏
887,1256,6,NA,1486,1007,786,15,786,8/13/2016 11:37,NA,8/13/2016 11:30,NA,NA,NA,330,NA,NA,1,18688880454,胡怡然
849,1410,8,NA,1490,1011,614,17,614,8/13/2016 11:38,NA,8/13/2016 11:46,NA,NA,NA,330,NA,NA,1,18688880609,宁晨浩
901,1215,8,NA,1492,1013,767,19,767,8/13/2016 11:43,NA,8/13/2016 11:51,NA,NA,NA,330,NA,NA,1,18688880414,孙翌皓
899,1141,10,NA,1495,1016,612,14,612,8/13/2016 12:18,NA,8/13/2016 12:21,NA,NA,NA,330,NA,NA,1,18688880123,蓝梦琳
843,1270,2,NA,1480,1001,173,6,173,8/13/2016 12:26,NA,8/13/2016 12:41,NA,NA,NA,330,NA,NA,1,18688880468,赵月琼
275,1318,2,NA,1422,1002,484,5,484,8/13/2016 12:32,NA,8/13/2016 12:36,NA,NA,NA,328,NA,NA,1,18688880517,吉瑜林
882,1192,6,NA,1487,1008,516,10,516,8/13/2016 12:39,NA,8/13/2016 12:50,NA,NA,NA,330,NA,NA,1,18688880371,陈庆胜
414,1264,9,NA,1495,1016,248,12,248,8/13/2016 12:56,NA,8/13/2016 13:01,NA,NA,NA,330,NA,NA,1,18688880462,胡穆然
861,1178,9,NA,1483,1004,222,4,222,8/13/2016 12:59,NA,8/13/2016 13:16,NA,NA,NA,330,NA,NA,1,18688880357,赵丙军
886,1292,3,NA,1483,1004,298,8,298,8/13/2016 13:04,NA,8/13/2016 13:22,NA,NA,NA,330,NA,NA,1,18688880491,蒲澜恺
308,1229,4,NA,1407,1008,425,13,425,8/13/2016 13:05,NA,8/13/2016 13:23,NA,NA,NA,328,NA,NA,1,18688880427,胡晨曦
898,1260,4,NA,1483,1004,206,3,206,8/13/2016 13:13,NA,8/13/2016 13:16,NA,NA,NA,330,NA,NA,1,18688880458,胡华
818,1109,4,NA,1484,1005,503,8,503,8/13/2016 13:25,NA,8/13/2016 13:37,NA,NA,NA,330,NA,NA,1,18688880188,李鸿崧
243,1344,2,NA,1402,1003,125,4,125,8/13/2016 13:31,NA,8/13/2016 13:34,NA,NA,NA,328,NA,NA,1,18688880543,蔺亚含
349,1305,3,NA,1424,1025,278,8,278,8/13/2016 13:32,NA,8/13/2016 13:47,NA,NA,NA,328,NA,NA,1,18688880504,木衾葳
891,1139,6,NA,1488,1009,715,7,715,8/13/2016 13:40,NA,8/13/2016 13:49,NA,NA,NA,330,NA,NA,1,18688880222,冯颖
825,1171,5,NA,1486,1007,567,11,567,8/13/2016 13:44,NA,8/13/2016 13:58,NA,NA,NA,330,NA,NA,1,18688880350,张平
853,1147,6,NA,1486,1007,636,17,636,8/13/2016 13:59,NA,8/13/2016 14:09,NA,NA,NA,330,NA,NA,1,18688880276,徐毅凡
1167,1214,2,NA,1482,1003,755,19,755,8/13/2016 17:05,NA,8/13/2016 17:10,NA,NA,NA,330,NA,NA,1,18688880413,沈嘉仪
1044,1247,4,NA,1500,1021,164,5,164,8/13/2016 17:08,NA,8/13/2016 17:21,NA,NA,NA,330,NA,NA,1,18688880445,任鑫
1065,1196,4,NA,1484,1005,359,10,359,8/13/2016 17:22,NA,8/13/2016 17:34,NA,NA,NA,330,NA,NA,1,18688880375,徐雨芮
1090,1346,3,NA,1485,1006,502,13,502,8/13/2016 17:24,NA,8/13/2016 17:40,NA,NA,NA,330,NA,NA,1,18688880545,蔺雁飞
1284,1113,8,NA,1491,1012,946,23,946,8/13/2016 17:34,NA,8/13/2016 17:43,NA,NA,NA,330,NA,NA,1,18688880192,赵宏文
1074,1254,6,NA,1487,1008,477,10,477,8/13/2016 17:48,NA,8/13/2016 18:01,NA,NA,NA,330,NA,NA,1,18688880452,赵伟民
1271,1188,4,NA,1483,1004,236,8,236,8/13/2016 17:49,NA,8/13/2016 18:07,NA,NA,NA,330,NA,NA,1,18688880367,姚丽
1091,1155,8,NA,1490,1011,268,10,268,8/13/2016 18:05,NA,8/13/2016 18:14,NA,NA,NA,330,NA,NA,1,18688880284,孙亚兴
643,1503,7,NA,1507,1028,403,14,403,8/13/2016 18:06,NA,8/13/2016 18:12,NA,NA,NA,330,NA,NA,1,18688880702,魏佳乐
1197,1170,6,NA,1488,1009,792,17,792,8/13/2016 18:07,NA,8/13/2016 18:13,NA,NA,NA,330,NA,NA,1,18688880299,赵茁然
1245,1122,9,NA,1495,1016,459,15,459,8/13/2016 18:20,NA,8/13/2016 18:34,NA,NA,NA,330,NA,NA,1,18688880316,朱钰
1110,1508,3,NA,1511,1032,424,12,424,8/13/2016 18:21,NA,8/13/2016 18:31,NA,NA,NA,330,NA,NA,1,18688880707,魏煜杰
667,1128,10,NA,1497,1018,354,11,354,8/13/2016 18:22,NA,8/13/2016 18:27,NA,NA,NA,330,NA,NA,1,18688880257,张浚绎
1134,1536,5,NA,1514,1035,719,22,719,8/13/2016 18:38,NA,8/13/2016 18:53,NA,NA,NA,330,NA,NA,1,18688880735,蔡溯韬
1188,1088,8,NA,1491,1012,1048,21,1048,8/13/2016 18:39,NA,8/13/2016 18:45,NA,NA,NA,330,NA,NA,1,18688880167,赵志刚
1191,1141,6,NA,1487,1008,122,5,122,8/13/2016 18:47,NA,8/13/2016 18:55,NA,NA,NA,330,NA,NA,1,18688880270,胡矩溢
654,1073,6,NA,1489,1010,511,16,511,8/13/2016 19:11,NA,8/13/2016 19:17,NA,NA,NA,330,NA,NA,1,18688880098,龚倩
1308,1277,8,NA,1492,1013,749,12,749,8/13/2016 19:12,NA,8/13/2016 19:24,NA,NA,NA,330,NA,NA,1,18688880475,张倩雪
